ID,Exp. Mass,%,Hit,Hit Score,# Perms,Theo. Mass,Da,ppm,Hex,HexNAc,Neu5Ac,Fuc,Na+,Perm,Perm Score,hCG alpha,hCG beta
29-4-0,36801.1900,24.5,11,1.14,1,36801.6330,-0.4430,-12,23,19,11,2,0,0,1.14,A1G1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
29-4-1,36801.1900,24.5,12,1.08,1,36801.6330,-0.4430,-12,23,19,11,2,0,0,1.08,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
29-43-2,36801.1900,24.5,13,0.87,1,36798.5609,2.6291,71,25,18,11,1,1,0,0.87,M6/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
29-4-2,36801.1900,24.5,14,0.72,1,36801.6330,-0.4430,-12,23,19,11,2,0,0,0.72,A1G1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
29-4-3,36801.1900,24.5,15,0.69,1,36801.6330,-0.4430,-12,23,19,11,2,0,0,0.69,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
29-43-3,36801.1900,24.5,16,0.55,1,36798.5609,2.6291,71,25,18,11,1,1,0,0.55,M6/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
30-15-0,37019.7100,22.2,0,18.32,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,18.32,A2S1G1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
30-15-1,37019.7100,22.2,1,18.23,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,18.23,A2G2/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
30-15-2,37019.7100,22.2,2,14.98,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,14.98,A2G2/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
30-15-3,37019.7100,22.2,3,11.63,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,11.63,A2S1G1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
30-15-4,37019.7100,22.2,4,11.57,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,11.57,A2G2/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
30-15-5,37019.7100,22.2,5,3.63,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,3.63,A1S1/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-15-6,37019.7100,22.2,6,2.77,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,2.77,A1G1/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-15-7,37019.7100,22.2,7,2.37,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,2.37,A2G2/A2G2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
30-15-8,37019.7100,22.2,8,2.35,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,2.35,A1S1/A2S1G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-15-9,37019.7100,22.2,9,2.28,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,2.28,A1G1/A2S2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
30-15-10,37019.7100,22.2,10,1.93,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,1.93,A1S1/A2S1G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
30-15-11,37019.7100,22.2,11,1.58,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,1.58,A1S1/A2S2,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-15-12,37019.7100,22.2,12,1.29,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,1.29,A1S1/A2S2,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
30-30-0,37019.7100,22.2,13,1.21,1,37021.8540,-2.1440,-58,24,20,10,3,0,0,1.21,A1G1/A2S2F,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-30-1,37019.7100,22.2,14,1.15,1,37021.8540,-2.1440,-58,24,20,10,3,0,0,1.15,A2S1G1F/A1S1,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-15-13,37019.7100,22.2,15,1.05,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,1.05,A1G1/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
30-15-14,37019.7100,22.2,16,0.99,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,0.99,A1G1/A2S2,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
30-9-0,37019.7100,22.2,17,0.93,1,37018.7819,0.9281,25,26,19,10,2,1,0,0.93,M6/A2S2,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-15-15,37019.7100,22.2,18,0.89,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,0.89,A1S1/A2S1G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
30-15-16,37019.7100,22.2,19,0.84,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,0.84,A1S1/A2S1G1,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-12-0,37310.9500,19.8,0,24.91,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,24.91,A2S1G1/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-12-1,37310.9500,19.8,1,15.81,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,15.81,A2S1G1/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
31-12-2,37310.9500,19.8,2,11.19,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,11.19,A2S1G1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-12-3,37310.9500,19.8,3,11.14,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,11.14,A2G2/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-12-4,37310.9500,19.8,4,10.12,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,10.12,A2G2/A2S1G1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-12-5,37310.9500,19.8,5,3.21,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,3.21,A1S1/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-12-6,37310.9500,19.8,6,2.85,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,2.85,A1G1/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-12-7,37310.9500,19.8,7,2.64,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,2.64,A1S1/A2S2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-12-8,37310.9500,19.8,8,2.42,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,2.42,A1S1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-26-0,37310.9500,19.8,9,1.76,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,1.76,A1S1/A2S2F,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-12-9,37310.9500,19.8,10,1.33,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,1.33,A1G1/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-12-10,37310.9500,19.8,11,1.21,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,1.21,A1S1/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-12-11,37310.9500,19.8,12,1.14,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,1.14,A1S1/A2S2,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-12-12,37310.9500,19.8,13,1.13,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,1.13,A1S1/A2S1G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-26-1,37310.9500,19.8,14,1.01,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,1.01,A1G1/A2S2F,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-26-2,37310.9500,19.8,15,0.96,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.96,A2S1G1F/A1S1,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-26-3,37310.9500,19.8,16,0.87,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.87,A1G1/A2S2F,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-26-4,37310.9500,19.8,17,0.83,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.83,A2S1G1F/A1S1,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-20-0,37310.9500,19.8,18,0.77,1,37309.0099,1.9401,52,26,19,12,0,1,0,0.77,M7/A3S3,A2S2/A2G1/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-8-0,37310.9500,19.8,19,0.77,1,37310.0379,0.9121,24,26,19,11,2,1,0,0.77,M6/A2S2,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-8-1,37310.9500,19.8,20,0.67,1,37310.0379,0.9121,24,26,19,11,2,1,0,0.67,M6/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-12-13,37310.9500,19.8,21,0.60,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,0.60,A1G1/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-12-14,37310.9500,19.8,22,0.51,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,0.51,A1S1/A2S1G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-12-15,37310.9500,19.8,23,0.48,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,0.48,A1G1/A2S2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
31-26-5,37310.9500,19.8,24,0.47,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.47,A1G1/A2S2F,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-26-6,37310.9500,19.8,25,0.44,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.44,A2S1G1F/A1S1,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-12-16,37310.9500,19.8,26,0.41,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,0.41,A1S1/A2S1G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
31-8-2,37310.9500,19.8,27,0.36,1,37310.0379,0.9121,24,26,19,11,2,1,0,0.36,M6/A2S2,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-6-0,37748.5700,19.6,0,15.45,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,15.45,A2S1G1/A2S1G1,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-6-1,37748.5700,19.6,1,15.37,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,15.37,A2G2/A2S2,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-23-0,37748.5700,19.6,2,7.25,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,7.25,A2G2/A2S1G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-6-2,37748.5700,19.6,3,5.67,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,5.67,A1S1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-23-1,37748.5700,19.6,4,3.33,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,3.33,A2S1G1/A3S2G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-23-2,37748.5700,19.6,5,3.11,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,3.11,A2G2/A3S2G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-6-3,37748.5700,19.6,6,2.64,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,2.64,A1S1/A2S2F,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-23-3,37748.5700,19.6,7,2.56,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,2.56,A2G2/A3S2G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-23-4,37748.5700,19.6,8,2.22,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,2.22,A2G2/A3S1G2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-23-5,37748.5700,19.6,9,2.04,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,2.04,A2S1G1/A3S1G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-23-6,37748.5700,19.6,10,1.91,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.91,A2G2/A2G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-6-4,37748.5700,19.6,11,1.85,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.85,A1G1/A2S2F,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-6-5,37748.5700,19.6,12,1.76,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.76,A2S1G1F/A1S1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-23-7,37748.5700,19.6,13,1.75,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.75,A2G2/A3S3,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-23-8,37748.5700,19.6,14,1.68,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.68,A2S1G1/A3S1G2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-6-6,37748.5700,19.6,15,1.54,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.54,A1S1/A2S2,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-6-7,37748.5700,19.6,16,1.46,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.46,A1G1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-23-9,37748.5700,19.6,17,1.44,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.44,A2S1G1/A3S2G1,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-23-10,37748.5700,19.6,18,1.43,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.43,A2S1G1/A3S3,A2S1G1/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-18-0,37748.5700,19.6,19,1.42,1,37746.4079,2.1621,57,26,19,13,1,1,0,1.42,M6/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-6-8,37748.5700,19.6,20,1.39,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.39,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-23-11,37748.5700,19.6,21,1.38,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.38,A2S2/A3S2G1,A2S1G1/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-6-9,37748.5700,19.6,22,1.20,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.20,A1S1/A2S2F,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-23-12,37748.5700,19.6,23,1.18,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.18,A2S1G1/A3S2G1,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-23-13,37748.5700,19.6,24,1.18,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.18,A2G2/A3S2G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-23-14,37748.5700,19.6,25,1.13,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.13,A2S2/A3S1G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-18-1,37748.5700,19.6,26,1.12,1,37746.4079,2.1621,57,26,19,13,1,1,0,1.12,M6/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-23-15,37748.5700,19.6,27,1.11,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.11,A2G2/A3S2G1,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-6-10,37748.5700,19.6,28,1.06,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.06,A1G1/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-23-16,37748.5700,19.6,29,1.04,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.04,A2G2/A3S1G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-6-11,37748.5700,19.6,30,0.96,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.96,A1S1/A2S2F,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-6-12,37748.5700,19.6,31,0.90,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.90,A1S1/A2S1G1,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-6-13,37748.5700,19.6,32,0.83,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.83,A1G1/A2S2,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-23-17,37748.5700,19.6,33,0.77,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.77,A2S1G1/A3S1G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-23-18,37748.5700,19.6,34,0.76,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.76,A2G2/A3S3,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-23-19,37748.5700,19.6,35,0.72,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.72,A2S1G1/A3S1G2,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-6-14,37748.5700,19.6,36,0.72,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.72,A1S1/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-6-15,37748.5700,19.6,37,0.71,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.71,A1S1/A2S1G1,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-3-0,37748.5700,19.6,38,0.66,1,37748.4239,0.1461,4,28,21,11,0,1,0,0.66,M7/A3S1G2,A2S2/A2G1/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-23-20,37748.5700,19.6,39,0.62,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.62,A2G2/A3S3,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-23-21,37748.5700,19.6,40,0.59,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.59,A2G2/A2G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-6-16,37748.5700,19.6,41,0.51,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.51,A2S1G1F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-23-22,37748.5700,19.6,42,0.49,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.49,A2S2/A3S1G2,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-23-23,37748.5700,19.6,43,0.47,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.47,A2G2/A3S1G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-23-24,37748.5700,19.6,44,0.40,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.40,A2S2/A3S1G2,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-6-17,37748.5700,19.6,45,0.38,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.38,A2S1G1F/A2S1G1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-6-18,37748.5700,19.6,46,0.38,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.38,A2S2F/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-23-25,37748.5700,19.6,47,0.38,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.38,A2G2/A3S1G2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-6-19,37748.5700,19.6,48,0.35,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.35,A2S2F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-6-20,37748.5700,19.6,49,0.33,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.33,A2G2F/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-6-21,37748.5700,19.6,50,0.23,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.23,A2S2F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
32-18-2,37748.5700,19.6,51,0.17,1,37746.4079,2.1621,57,26,19,13,1,1,0,0.17,M7/A3S3,A2S1G0/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
33-11-0,37987.4200,18.9,0,100.00,1,37985.7000,1.7200,45,26,21,12,2,0,0,100.00,M5-A1S1/A2S1G0,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
34-4-0,39206.1100,18.9,0,61.54,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,61.54,A2S2/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-4-1,39206.1100,18.9,1,12.78,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,12.78,A2S1G1/A3S3,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-4-2,39206.1100,18.9,2,12.31,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,12.31,A2S2/A3S2G1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-4-3,39206.1100,18.9,3,5.68,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,5.68,A2S2/A3S3,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
34-4-4,39206.1100,18.9,4,4.49,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,4.49,A2S2/A3S3,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-7-0,39206.1100,18.9,5,1.84,1,39208.8040,-2.6940,-69,26,22,15,3,0,0,1.84,A2S1G1F/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-7-1,39206.1100,18.9,6,1.36,1,39208.8040,-2.6940,-69,26,22,15,3,0,0,1.36,A2S2F/A2S1G1,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
35-7-0,38132.0500,18.6,0,76.43,1,38130.8140,1.2360,32,26,21,13,1,0,0,76.43,M5-A1S1/A2S1G0,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
35-7-1,38132.0500,18.6,1,23.57,1,38130.8140,1.2360,32,26,21,13,1,0,0,23.57,M5-A1S1/A2S1G0,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
36-40-0,36363.6900,17.3,0,100.00,1,36361.2680,2.4220,67,30,22,4,1,0,0,100.00,M7/A3S1G2,A3G3/A2G2F/2 x Core/2 x Core + 1 x S/2 x Core + 2 x S
37-10-0,38187.3700,17.2,0,17.31,1,38185.8500,1.5200,40,24,20,15,1,0,0,17.31,A2S2/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
37-11-0,38187.3700,17.2,1,10.04,1,38188.8940,-1.5240,-40,26,22,12,2,0,0,10.04,A2S1G1/A2S1G1,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
37-11-1,38187.3700,17.2,2,9.99,1,38188.8940,-1.5240,-40,26,22,12,2,0,0,9.99,A2G2/A2S2,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
37-11-2,38187.3700,17.2,3,5.30,1,38188.8940,-1.5240,-40,26,22,12,2,0,0,5.30,A2S1G1/A3S2G1,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
