ID,Exp. Mass,%,Hit,Hit Score,# Perms,Theo. Mass,Da,ppm,Hex,HexNAc,Neu5Ac,Fuc,Na+,Perm,Perm Score,hCG alpha,hCG beta
29-34-5,36801.1900,24.5,6,4.98,1,36803.6490,-2.4590,-67,25,21,9,1,0,0,4.98,A2G2/A2G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
29-34-6,36801.1900,24.5,7,4.09,1,36803.6490,-2.4590,-67,25,21,9,1,0,0,4.09,A2G2/A2G2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
29-43-1,36801.1900,24.5,8,2.81,1,36798.5609,2.6291,71,25,18,11,1,1,0,2.81,A2S2F/M7,A2S2/A2G1/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
29-34-7,36801.1900,24.5,9,1.88,1,36803.6490,-2.4590,-67,25,21,9,1,0,0,1.88,A2G2/A2G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
29-34-8,36801.1900,24.5,10,1.77,1,36803.6490,-2.4590,-67,25,21,9,1,0,0,1.77,A2G2/A2G2,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
29-43-2,36801.1900,24.5,11,1.65,1,36798.5609,2.6291,71,25,18,11,1,1,0,1.65,M7/A3S1G2,A3S3F/unmodified/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
29-4-0,36801.1900,24.5,12,1.04,1,36801.6330,-0.4430,-12,23,19,11,2,0,0,1.04,A1G1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
29-4-1,36801.1900,24.5,13,0.98,1,36801.6330,-0.4430,-12,23,19,11,2,0,0,0.98,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
29-43-3,36801.1900,24.5,14,0.81,1,36798.5609,2.6291,71,25,18,11,1,1,0,0.81,M6/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
29-4-2,36801.1900,24.5,15,0.66,1,36801.6330,-0.4430,-12,23,19,11,2,0,0,0.66,A1G1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
29-4-3,36801.1900,24.5,16,0.62,1,36801.6330,-0.4430,-12,23,19,11,2,0,0,0.62,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
29-43-4,36801.1900,24.5,17,0.51,1,36798.5609,2.6291,71,25,18,11,1,1,0,0.51,M6/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
30-19-0,37019.7100,22.2,0,18.31,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,18.31,A2S1G1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
30-19-1,37019.7100,22.2,1,18.22,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,18.22,A2G2/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
30-19-2,37019.7100,22.2,2,14.98,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,14.98,A2G2/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
30-19-3,37019.7100,22.2,3,11.62,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,11.62,A2S1G1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
30-19-4,37019.7100,22.2,4,11.56,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,11.56,A2G2/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
30-19-5,37019.7100,22.2,5,3.62,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,3.62,A1S1/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-19-6,37019.7100,22.2,6,2.76,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,2.76,A1G1/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-19-7,37019.7100,22.2,7,2.38,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,2.38,A2G2/A2G2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
30-19-8,37019.7100,22.2,8,2.38,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,2.38,A1S1/A2S1G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-19-9,37019.7100,22.2,9,2.27,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,2.27,A1G1/A2S2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
30-19-10,37019.7100,22.2,10,1.96,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,1.96,A1S1/A2S1G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
30-19-11,37019.7100,22.2,11,1.57,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,1.57,A1S1/A2S2,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-19-12,37019.7100,22.2,12,1.29,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,1.29,A1S1/A2S2,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
30-36-0,37019.7100,22.2,13,1.21,1,37021.8540,-2.1440,-58,24,20,10,3,0,0,1.21,A1G1/A2S2F,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-36-1,37019.7100,22.2,14,1.15,1,37021.8540,-2.1440,-58,24,20,10,3,0,0,1.15,A2S1G1F/A1S1,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-19-13,37019.7100,22.2,15,1.04,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,1.04,A1G1/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
30-19-14,37019.7100,22.2,16,0.98,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,0.98,A1G1/A2S2,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
30-11-0,37019.7100,22.2,17,0.94,1,37018.7819,0.9281,25,26,19,10,2,1,0,0.94,M6/A2S2,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
30-19-15,37019.7100,22.2,18,0.90,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,0.90,A1S1/A2S1G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
30-19-16,37019.7100,22.2,19,0.85,1,37020.8260,-1.1160,-30,24,20,11,1,0,0,0.85,A1S1/A2S1G1,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-16-0,37310.9500,19.8,0,24.89,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,24.89,A2S1G1/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-16-1,37310.9500,19.8,1,15.80,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,15.80,A2S1G1/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
31-16-2,37310.9500,19.8,2,11.19,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,11.19,A2S1G1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-16-3,37310.9500,19.8,3,11.13,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,11.13,A2G2/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-16-4,37310.9500,19.8,4,10.12,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,10.12,A2G2/A2S1G1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-16-5,37310.9500,19.8,5,3.20,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,3.20,A1S1/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-16-6,37310.9500,19.8,6,2.84,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,2.84,A1G1/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-16-7,37310.9500,19.8,7,2.63,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,2.63,A1S1/A2S2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-16-8,37310.9500,19.8,8,2.45,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,2.45,A1S1/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-32-0,37310.9500,19.8,9,1.76,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,1.76,A1S1/A2S2F,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-16-9,37310.9500,19.8,10,1.32,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,1.32,A1G1/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-16-10,37310.9500,19.8,11,1.21,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,1.21,A1S1/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-16-11,37310.9500,19.8,12,1.14,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,1.14,A1S1/A2S1G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-16-12,37310.9500,19.8,13,1.14,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,1.14,A1S1/A2S2,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-32-1,37310.9500,19.8,14,1.00,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,1.00,A1G1/A2S2F,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-32-2,37310.9500,19.8,15,0.95,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.95,A2S1G1F/A1S1,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-32-3,37310.9500,19.8,16,0.87,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.87,A1G1/A2S2F,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-32-4,37310.9500,19.8,17,0.83,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.83,A2S1G1F/A1S1,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-25-0,37310.9500,19.8,18,0.78,1,37309.0099,1.9401,52,26,19,12,0,1,0,0.78,M7/A3S3,A2S2/A2G1/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-10-0,37310.9500,19.8,19,0.78,1,37310.0379,0.9121,24,26,19,11,2,1,0,0.78,M6/A2S2,A2S1G1F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
31-10-1,37310.9500,19.8,20,0.68,1,37310.0379,0.9121,24,26,19,11,2,1,0,0.68,M6/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
31-16-13,37310.9500,19.8,21,0.60,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,0.60,A1G1/A2S2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-16-14,37310.9500,19.8,22,0.52,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,0.52,A1S1/A2S1G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
31-16-15,37310.9500,19.8,23,0.48,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,0.48,A1G1/A2S2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
31-32-5,37310.9500,19.8,24,0.47,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.47,A1G1/A2S2F,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-32-6,37310.9500,19.8,25,0.44,1,37313.1100,-2.1600,-58,24,20,11,3,0,0,0.44,A2S1G1F/A1S1,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
31-16-16,37310.9500,19.8,26,0.42,1,37312.0820,-1.1320,-30,24,20,12,1,0,0,0.42,A1S1/A2S1G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
31-10-2,37310.9500,19.8,27,0.36,1,37310.0379,0.9121,24,26,19,11,2,1,0,0.36,M6/A2S2,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-8-0,37748.5700,19.6,0,15.44,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,15.44,A2S1G1/A2S1G1,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-8-1,37748.5700,19.6,1,15.36,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,15.36,A2G2/A2S2,A2S2F/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-28-0,37748.5700,19.6,2,7.24,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,7.24,A2G2/A2S1G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-8-2,37748.5700,19.6,3,5.67,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,5.67,A1S1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-28-1,37748.5700,19.6,4,3.33,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,3.33,A2S1G1/A3S2G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-28-2,37748.5700,19.6,5,3.11,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,3.11,A2G2/A3S2G1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-8-3,37748.5700,19.6,6,2.64,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,2.64,A1S1/A2S2F,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-28-3,37748.5700,19.6,7,2.56,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,2.56,A2G2/A3S2G1,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-28-4,37748.5700,19.6,8,2.21,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,2.21,A2G2/A3S1G2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-28-5,37748.5700,19.6,9,2.04,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,2.04,A2S1G1/A3S1G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-28-6,37748.5700,19.6,10,1.92,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.92,A2G2/A2G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-8-4,37748.5700,19.6,11,1.84,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.84,A1G1/A2S2F,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-28-7,37748.5700,19.6,12,1.76,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.76,A2G2/A3S3,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-8-5,37748.5700,19.6,13,1.75,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.75,A2S1G1F/A1S1,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-28-8,37748.5700,19.6,14,1.68,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.68,A2S1G1/A3S1G2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-8-6,37748.5700,19.6,15,1.54,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.54,A1S1/A2S2,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-8-7,37748.5700,19.6,16,1.46,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.46,A1G1/A2S2F,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-28-9,37748.5700,19.6,17,1.44,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.44,A2S1G1/A3S2G1,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-23-0,37748.5700,19.6,18,1.44,1,37746.4079,2.1621,57,26,19,13,1,1,0,1.44,M6/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-28-10,37748.5700,19.6,19,1.42,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.42,A2S1G1/A3S3,A2S1G1/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-8-8,37748.5700,19.6,20,1.38,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.38,A2S1G1F/A1S1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-28-11,37748.5700,19.6,21,1.38,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.38,A2S2/A3S2G1,A2S1G1/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-8-9,37748.5700,19.6,22,1.20,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.20,A1S1/A2S2F,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-28-12,37748.5700,19.6,23,1.18,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.18,A2S1G1/A3S2G1,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-28-13,37748.5700,19.6,24,1.17,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.17,A2G2/A3S2G1,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-23-1,37748.5700,19.6,25,1.14,1,37746.4079,2.1621,57,26,19,13,1,1,0,1.14,M6/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-28-14,37748.5700,19.6,26,1.13,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.13,A2S2/A3S1G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-28-15,37748.5700,19.6,27,1.11,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.11,A2G2/A3S2G1,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-8-10,37748.5700,19.6,28,1.06,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,1.06,A1G1/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-28-16,37748.5700,19.6,29,1.03,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,1.03,A2G2/A3S1G2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-8-11,37748.5700,19.6,30,0.96,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.96,A1S1/A2S2F,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-8-12,37748.5700,19.6,31,0.91,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.91,A1S1/A2S1G1,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-8-13,37748.5700,19.6,32,0.83,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.83,A1G1/A2S2,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-28-17,37748.5700,19.6,33,0.77,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.77,A2S1G1/A3S1G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-28-18,37748.5700,19.6,34,0.76,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.76,A2G2/A3S3,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-28-19,37748.5700,19.6,35,0.73,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.73,A2S1G1/A3S1G2,A2S2/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-8-14,37748.5700,19.6,36,0.72,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.72,A1S1/A2S1G1,A2S2F/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-8-15,37748.5700,19.6,37,0.71,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.71,A1S1/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-3-0,37748.5700,19.6,38,0.66,1,37748.4239,0.1461,4,28,21,11,0,1,0,0.66,M7/A3S1G2,A2S2/A2G1/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-28-20,37748.5700,19.6,39,0.63,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.63,A2G2/A3S3,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-28-21,37748.5700,19.6,40,0.59,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.59,A2G2/A2G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-8-16,37748.5700,19.6,41,0.51,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.51,A2S1G1F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-28-22,37748.5700,19.6,42,0.49,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.49,A2S2/A3S1G2,A2S2/A2S1G1F/2 x Core + 2 x S/2 x Core + 2 x S/1 x Core + 1 x S
32-28-23,37748.5700,19.6,43,0.47,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.47,A2G2/A3S1G2,A2S1G1/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-28-24,37748.5700,19.6,44,0.40,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.40,A2S2/A3S1G2,A2S1G1/A2S1G1F/1 x Core + 1 x S/2 x Core + 2 x S/2 x Core + 3 x S
32-8-17,37748.5700,19.6,45,0.39,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.39,A2S1G1F/A2S1G1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-28-25,37748.5700,19.6,46,0.38,1,37751.4960,-2.9260,-78,26,22,11,1,0,0,0.38,A2G2/A3S1G2,A2S1G1/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
32-8-18,37748.5700,19.6,47,0.37,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.37,A2S2F/A2S1G1,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-8-19,37748.5700,19.6,48,0.36,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.36,A2S2F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 2 x S/1 x Core + 2 x S
32-8-20,37748.5700,19.6,49,0.33,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.33,A2G2F/A2S2,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
32-8-21,37748.5700,19.6,50,0.23,1,37749.4800,-0.9100,-24,24,20,13,2,0,0,0.23,A2S2F/A2S2,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/1 x Core + 1 x S
32-23-2,37748.5700,19.6,51,0.17,1,37746.4079,2.1621,57,26,19,13,1,1,0,0.17,M7/A3S3,A2S1G0/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
33-13-0,37987.4200,18.9,0,100.00,1,37985.7000,1.7200,45,26,21,12,2,0,0,100.00,M5-A1S1/A2S1G0,A2S1G1F/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
34-6-0,39206.1100,18.9,0,61.58,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,61.58,A2S2/A2S2,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-6-1,39206.1100,18.9,1,12.73,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,12.73,A2S1G1/A3S3,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-6-2,39206.1100,18.9,2,12.32,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,12.32,A2S2/A3S2G1,A2S2/A2S2F/1 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-6-3,39206.1100,18.9,3,5.69,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,5.69,A2S2/A3S3,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/1 x Core + 2 x S
34-6-4,39206.1100,18.9,4,4.49,1,39207.7760,-1.6660,-42,26,22,16,1,0,0,4.49,A2S2/A3S3,A2S2/A2S2F/1 x Core + 1 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-9-0,39206.1100,18.9,5,1.83,1,39208.8040,-2.6940,-69,26,22,15,3,0,0,1.83,A2S1G1F/A2S2,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
34-9-1,39206.1100,18.9,6,1.35,1,39208.8040,-2.6940,-69,26,22,15,3,0,0,1.35,A2S2F/A2S1G1,A2S2F/A2S2F/2 x Core + 2 x S/2 x Core + 3 x S/2 x Core + 3 x S
35-9-0,38132.0500,18.6,0,53.93,1,38130.8140,1.2360,32,26,21,13,1,0,0,53.93,M5-A1S1/A2S1G0,A2S2/A2S2F/2 x Core + 2 x S/2 x Core + 2 x S/2 x Core + 3 x S
